path,label,status,issues,duplicate_of
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_4793.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_4794.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_4795.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_4797.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_4799.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_4801.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_4814.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_4816.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_482.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_4821.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_4824.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_4825.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_4831.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_4834.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_4836.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_4841.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_4842.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_4847.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_4853.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_4855.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_4857.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_4859.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_486.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_4864.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_487.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_4875.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_4880.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_490.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_4904.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_4905.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_4912.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_4915.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_4916.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_4920.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_4925.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_4928.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_493.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_4930.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_4937.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_4942.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_4954.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_4959.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_4960.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_4961.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_4962.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_4967.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_4975.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_4976.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_498.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_4981.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_4986.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_4990.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_4992.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_50.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5001.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5002.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5008.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5010.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5017.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5018.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_502.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5021.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5022.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5024.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5026.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5028.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5031.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5032.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5037.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5038.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5040.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5045.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5046.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5047.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5049.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5050.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5051.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5055.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5059.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5062.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5068.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_508.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5080.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5083.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5085.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5086.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5097.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5099.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5101.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5108.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5110.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5111.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5115.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5117.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_512.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5121.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5124.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5127.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5133.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5139.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_514.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5144.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5145.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5146.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5151.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5152.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5154.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5156.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5162.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5165.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5168.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_517.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5170.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5172.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5182.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5186.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5187.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_519.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5198.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_52.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5200.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5204.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5205.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5208.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5211.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5213.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5218.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5223.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5233.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5234.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5239.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_524.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5240.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5242.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5248.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5250.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5252.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5255.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5259.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5260.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5262.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5269.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5274.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5277.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5280.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5281.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5290.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5291.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5295.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5299.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5300.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5302.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5304.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5307.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5308.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5311.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5314.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5318.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5321.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5324.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5326.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5329.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5336.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5343.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5344.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5346.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5347.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5352.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5355.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5361.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5362.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5363.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_537.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5370.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5378.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5381.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5386.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5387.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5390.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5394.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5397.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5399.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5401.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5402.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5405.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5407.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5408.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5412.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5415.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5417.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5425.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5427.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5429.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5431.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5443.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5445.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5447.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5448.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5449.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5450.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5454.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5465.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5467.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5468.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5470.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5471.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5472.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5476.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_548.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5482.jpeg,Cercospora,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Cerscospora/aug_0_5483.jpeg,Cercospora,excluded_pattern,,
